"film_id","title","description","release_year","language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update","special_features","fulltext"
900,"Town Ark","A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft",2006,1,6,"2.99",136,"17.99","R","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'abandon':21 'ark':2 'awe':5 'awe-inspir':4 'documentari':7 'dog':18 'inspir':6 'madman':13 'meet':16 'mine':22 'moos':10 'must':15 'shaft':23 'town':1"
901,"Tracy Cider","A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria",2006,1,3,"0.99",142,"29.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'administr':9 'build':15 'cider':2 'databas':8 'lumberjack':17 'madman':12 'must':14 'nigeria':19 'reflect':5 'touch':4 'traci':1"
902,"Trading Pinocchio","A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station",2006,1,6,"4.99",170,"22.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'charact':5 'discov':15 'emot':4 'explor':12 'first':20 'frisbe':17 'man':21 'must':14 'pinocchio':2 'space':22 'station':23 'student':9 'studi':6 'trade':1"
908,"Trap Guys","A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert",2006,1,3,"4.99",110,"11.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'administr':18 'boy':8 'challeng':15 'cow':12 'databas':17 'desert':22 'guy':2 'mad':11 'must':14 'sahara':21 'stori':5 'trap':1 'unbeliev':4"
909,"Treasure Command","A Emotional Saga of a Car And a Madman who must Discover a Pioneer in California",2006,1,3,"0.99",102,"28.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'california':18 'car':8 'command':2 'discov':14 'emot':4 'madman':11 'must':13 'pioneer':16 'saga':5 'treasur':1"
910,"Treatment Jekyll","A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft",2006,1,3,"0.99",87,"19.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'abandon':19 'bore':4 'cat':16 'jekyl':2 'mine':20 'must':13 'outgun':14 'shaft':21 'stori':5 'student':11 'teacher':8 'treatment':1"
913,"Troopers Metal","A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin",2006,1,3,"0.99",115,"20.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'berlin':18 'drama':5 'fanci':4 'feminist':11 'man':16 'metal':2 'monkey':8 'must':13 'sink':14 'trooper':1"
914,"Trouble Date","A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan",2006,1,6,"2.99",61,"13.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'ancient':19 'date':2 'explor':17 'forens':8 'japan':20 'kill':15 'lacklustur':4 'must':14 'panorama':5 'psychologist':9 'troubl':1 'woman':12"
916,"Turn Star","A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans",2006,1,3,"2.99",80,"10.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'chase':14 'man':8 'monkey':11 'must':13 'new':18 'orlean':19 'star':2 'student':16 'stun':4 'tale':5 'turn':1"
917,"Tuxedo Mile","A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India",2006,1,3,"2.99",152,"24.99","R","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'ancient':19 'bore':4 'drama':5 'face':15 'forens':11 'frisbe':17 'india':20 'man':8 'mile':2 'must':14 'psychologist':12 'tuxedo':1"
920,"Unbreakable Karate","A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia",2006,1,3,"0.99",62,"16.99","G","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'amaz':4 'australia':19 'charact':5 'chase':15 'karat':2 'must':14 'robot':9,17 'student':12 'studi':6 'unbreak':1"
921,"Uncut Suicides","A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat",2006,1,7,"2.99",172,"29.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'boat':23 'chef':12 'cow':18 'explor':8 'intrepid':4 'mad':17 'must':14 'pastri':11 'pursu':15 'suicid':2 'u':22 'u-boat':21 'uncut':1 'yarn':5"
924,"Unforgiven Zoolander","A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory",2006,1,7,"0.99",129,"15.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'baloon':21 'epistl':5 'factori':22 'monkey':8 'must':14 'shark':18 'sumo':11 'taut':4 'unforgiven':1 'vanquish':15 'wrestler':12 'zooland':2"
927,"Uprising Uptown","A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin",2006,1,6,"2.99",174,"16.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'berlin':18 'boy':8 'butler':11 'fanci':4 'must':13 'pursu':14 'reflect':5 'upris':1 'uptown':2 'woman':16"
929,"Usual Untouchables","A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank",2006,1,5,"4.99",128,"21.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'display':5 'explor':8 'fight':14 'forens':16 'lumberjack':11 'must':13 'psychologist':17 'shark':20 'tank':21 'touch':4 'untouch':2 'usual':1"
931,"Valentine Vanishing","A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California",2006,1,7,"0.99",48,"9.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'butler':11 'california':19 'chef':17 'display':5 'husband':8 'must':13 'pastri':16 'reach':14 'thrill':4 'valentin':1 'vanish':2"
934,"Vanilla Day","A Fast-Paced Saga of a Girl And a Forensic Psychologist who must Redeem a Girl in Nigeria",2006,1,7,"4.99",122,"20.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'day':2 'fast':5 'fast-pac':4 'forens':13 'girl':10,19 'must':16 'nigeria':21 'pace':6 'psychologist':14 'redeem':17 'saga':7 'vanilla':1"
936,"Vanishing Rocky","A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention",2006,1,3,"2.99",123,"21.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'brilliant':4 'conquer':14 'convent':20 'man':8 'must':13 'mysql':19 'pioneer':16 'reflect':5 'rocki':2 'vanish':1 'woman':11"
938,"Velvet Terminator","A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park",2006,1,3,"4.99",173,"14.99","R","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'abandon':21 'amus':22 'chef':9 'confront':16 'crocodil':18 'lacklustur':4 'must':15 'park':23 'pastri':8 'tale':5 'technic':12 'termin':2 'velvet':1 'writer':13"
939,"Vertigo Northwest","A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan",2006,1,4,"2.99",90,"17.99","R","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'ancient':21 'cow':19 'display':5 'japan':22 'mad':8,12,18 'must':15 'northwest':2 'outgun':16 'scientist':9,13 'unbeliev':4 'vertigo':1"
940,"Victory Academy","A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert",2006,1,6,"0.99",64,"19.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'academi':2 'cat':17 'challeng':15 'desert':21 'epistl':5 'explor':12 'insight':4 'mad':8 'must':14 'sahara':20 'scientist':9 'victori':1"
941,"Videotape Arsenic","A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia",2006,1,4,"4.99",145,"10.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'arsenic':2 'astronaut':11 'australia':18 'display':5 'girl':8 'lacklustur':4 'must':13 'student':16 'succumb':14 'videotap':1"
942,"Vietnam Smoochy","A Lacklusture Display of a Butler And a Man who must Sink a Explorer in Soviet Georgia",2006,1,7,"0.99",174,"27.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'butler':8 'display':5 'explor':16 'georgia':19 'lacklustur':4 'man':11 'must':13 'sink':14 'smoochi':2 'soviet':18 'vietnam':1"
944,"Virgin Daisy","A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank",2006,1,6,"4.99",179,"29.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'administr':20 'awe':5 'awe-inspir':4 'daisi':2 'databas':19 'documentari':7 'inspir':6 'mad':13 'must':16 'reach':17 'robot':10 'scientist':14 'shark':23 'tank':24 'virgin':1"
948,"Voice Peach","A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse",2006,1,6,"0.99",139,"22.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'amaz':4 'mad':16 'manhattan':20 'must':13 'overcom':14 'panorama':5 'peach':2 'penthous':21 'pioneer':8 'scientist':17 'student':11 'voic':1"
949,"Volcano Texas","A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback",2006,1,6,"0.99",157,"27.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'awe':5 'awe-inspir':4 'challeng':16 'dentist':18 'feminist':13 'hunter':10 'inspir':6 'must':15 'outback':21 'texa':2 'volcano':1 'yarn':7"
951,"Voyage Legally","A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft",2006,1,6,"0.99",78,"28.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'abandon':19 'boy':16 'conquer':14 'epic':4 'hunter':11 'legal':2 'mine':20 'must':13 'shaft':21 'squirrel':8 'tale':5 'voyag':1"
952,"Wagon Jaws","A Intrepid Drama of a Moose And a Boat who must Kill a Explorer in A Manhattan Penthouse",2006,1,7,"2.99",152,"17.99","PG","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'boat':11 'drama':5 'explor':16 'intrepid':4 'jaw':2 'kill':14 'manhattan':19 'moos':8 'must':13 'penthous':20 'wagon':1"
954,"Wake Jaws","A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin",2006,1,7,"4.99",73,"18.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'beauti':4 'berlin':18 'challeng':14 'compos':11 'feminist':8 'jaw':2 'moos':16 'must':13 'saga':5 'wake':1"
955,"Walls Artist","A Insightful Panorama of a Teacher And a Teacher who must Overcome a Mad Cow in An Abandoned Fun House",2006,1,7,"4.99",135,"19.99","PG","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'abandon':20 'artist':2 'cow':17 'fun':21 'hous':22 'insight':4 'mad':16 'must':13 'overcom':14 'panorama':5 'teacher':8,11 'wall':1"
956,"Wanda Chamber","A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback",2006,1,7,"4.99",107,"23.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'chamber':2 'drama':5 'find':15 'insight':4 'must':14 'outback':20 'pioneer':12 'shark':9 'wanda':1 'woman':17"
957,"War Notting","A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies",2006,1,7,"4.99",80,"26.99","G","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'agent':18 'bore':4 'canadian':21 'challeng':15 'drama':5 'must':14 'not':2 'rocki':22 'secret':17 'sumo':11 'teacher':8 'war':1 'wrestler':12"
959,"Warlock Werewolf","A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback",2006,1,6,"2.99",83,"10.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'astound':4 'crocodil':11 'defeat':14 'must':13 'outback':20 'pioneer':8 'shark':17 'warlock':1 'werewolf':2 'yarn':5"
960,"Wars Pluto","A Taut Reflection of a Teacher And a Database Administrator who must Chase a Madman in The Sahara Desert",2006,1,5,"2.99",128,"15.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'administr':12 'chase':15 'databas':11 'desert':21 'madman':17 'must':14 'pluto':2 'reflect':5 'sahara':20 'taut':4 'teacher':8 'war':1"
962,"Wasteland Divine","A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China",2006,1,7,"2.99",85,"18.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'administr':9,18 'ancient':20 'china':21 'databas':8,17 'divin':2 'fanci':4 'fight':15 'must':14 'stori':5 'wasteland':1 'woman':12"
963,"Watch Tracy","A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria",2006,1,5,"0.99",78,"12.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'conquer':16 'dog':10 'fast':5 'fast-pac':4 'frisbe':13 'hunter':18 'must':15 'nigeria':20 'pace':6 'traci':2 'watch':1 'yarn':7"
964,"Waterfront Deliverance","A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria",2006,1,4,"4.99",61,"17.99","G","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'build':15 'deliver':2 'dentist':8 'documentari':5 'must':14 'nigeria':19 'technic':11 'unbeliev':4 'waterfront':1 'woman':17 'writer':12"
967,"Weekend Personal","A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat",2006,1,5,"2.99",134,"26.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'boat':22 'butler':13 'car':10 'documentari':7 'fast':5 'fast-pac':4 'find':16 'frisbe':18 'jet':21 'must':15 'pace':6 'person':2 'weekend':1"
968,"Werewolf Lola","A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery",2006,1,6,"4.99",79,"19.99","G","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'fanci':4 'lola':2 'man':8 'monasteri':20 'must':14 'outrac':15 'stori':5 'student':17 'sumo':11 'werewolf':1 'wrestler':12"
971,"Whale Bikini","A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention",2006,1,4,"4.99",109,"11.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'administr':13 'bikini':2 'chef':9 'convent':22 'databas':12 'feminist':18 'intrepid':4 'kill':16 'must':15 'mysql':21 'pastri':8 'stori':5 'whale':1"
973,"Wife Turn","A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan",2006,1,3,"4.99",183,"27.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'ancient':20 'awe':5 'awe-inspir':4 'confront':16 'epistl':7 'feminist':13 'inspir':6 'japan':21 'must':15 'pioneer':18 'teacher':10 'turn':2 'wife':1"
974,"Wild Apollo","A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention",2006,1,4,"0.99",181,"24.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'apollo':2 'beauti':4 'conquer':15 'convent':22 'monkey':8 'must':14 'mysql':21 'shark':18 'stori':5 'sumo':11 'wild':1 'wrestler':12"
975,"Willow Tracy","A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse",2006,1,6,"2.99",137,"22.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'astronaut':11 'boat':8 'brilliant':4 'challeng':14 'manhattan':19 'must':13 'panorama':5 'penthous':20 'teacher':16 'traci':2 'willow':1"
977,"Window Side","A Astounding Character Study of a Womanizer And a Hunter who must Escape a Robot in A Monastery",2006,1,3,"2.99",85,"25.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'astound':4 'charact':5 'escap':15 'hunter':12 'monasteri':20 'must':14 'robot':17 'side':2 'studi':6 'window':1 'woman':9"
978,"Wisdom Worker","A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station",2006,1,3,"0.99",98,"12.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'face':15 'first':20 'forens':8 'man':21 'must':14 'psychologist':9 'saga':5 'space':22 'squirrel':17 'station':23 'student':12 'unbeliev':4 'wisdom':1 'worker':2"
979,"Witches Panic","A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria",2006,1,6,"4.99",100,"10.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'agent':11 'awe':5 'awe-inspir':4 'drama':7 'fight':17 'hunter':14 'inspir':6 'moos':19 'must':16 'nigeria':21 'panic':2 'secret':10 'witch':1"
980,"Wizard Coldblooded","A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention",2006,1,4,"4.99",75,"12.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'coldblood':2 'convent':21 'defeat':14 'display':5 'girl':11 'lacklustur':4 'must':13 'mysql':20 'robot':8 'sumo':16 'wizard':1 'wrestler':17"
981,"Wolves Desire","A Fast-Paced Drama of a Squirrel And a Robot who must Succumb a Technical Writer in A Manhattan Penthouse",2006,1,7,"0.99",55,"13.99","NC-17","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'desir':2 'drama':7 'fast':5 'fast-pac':4 'manhattan':22 'must':15 'pace':6 'penthous':23 'robot':13 'squirrel':10 'succumb':16 'technic':18 'wolv':1 'writer':19"
982,"Women Dorado","A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia",2006,1,4,"0.99",126,"23.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'australia':18 'butler':11 'compos':16 'documentari':5 'dorado':2 'insight':4 'must':13 'vanquish':14 'waitress':8 'women':1"
983,"Won Dares","A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat",2006,1,7,"2.99",105,"18.99","PG","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'boat':21 'dare':2 'defeat':14 'documentari':5 'explor':16 'monkey':11 'must':13 'teacher':8 'u':20 'u-boat':19 'unbeliev':4 'won':1"
988,"Worker Tarzan","A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station",2006,1,7,"2.99",139,"26.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'action':5 'action-pack':4 'agent':11 'battl':18 'first':24 'man':25 'must':17 'pack':6 'secret':10 'space':26 'station':27 'sumo':20 'tarzan':2 'technic':14 'worker':1 'wrestler':21 'writer':15 'yarn':7"
990,"World Leathernecks","A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park",2006,1,3,"0.99",171,"13.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'abandon':19 'amus':20 'astronaut':11 'leatherneck':2 'must':13 'overcom':14 'park':21 'pioneer':8 'robot':16 'tale':5 'unbeliev':4 'world':1"
